student_id,date,name,country,sql,excel,maths,python,poo,tableau,data_exploration,data_manipulation,data_viz,data_transformation,data_modelisation,data_deployement,pack_office,result_presentation
GMC0000206,2020-06-23,Ben Salah Mohamed,Tunisie,30.21,,30,62,65,61.0,30.21,62.27,30,62,65,45,38.0,45
GMC0000207,2020-06-26,El Ouertani Mohamed,Tunisie,36.88,,37,74,70,78.0,36.88,74.32,37,74,70,36,98.0,36
GMC0000208,2020-06-25,Kante Drissa,Côte d'ivoire,51.8,,52,70,71,100.0,51.8,70.17,52,70,71,43,74.0,43
GMC0000209,2020-06-26,Onguene Ngando,Cameroun,97.77,,98,58,52,26.0,97.77,57.94,98,58,52,21,75.0,21
GMC0000210,2020-06-26,Ouattara Amadou,Côte d'ivoire,69.7,27.0,70,51,41,57.0,69.7,51.29,70,51,41,27,7.0,27
GMC0000211,2020-06-23,Agbémé Foli,Bénin,62.83,,63,26,73,55.0,62.83,25.7,63,26,73,90,22.0,90
GMC0000212,2020-06-26,Karoui Nabil,Tunisie,36.34,,36,54,70,65.0,36.34,54.0,36,54,70,24,53.0,24
GMC0000213,2020-06-25,Coulibaly Mamadou,Côte d'ivoire,76.1,,76,69,41,98.0,76.1,69.15,76,69,41,3,30.0,3
GMC0000214,2020-06-23,Koulibaly Abdoulaye,Côte d'ivoire,100.0,,100,7,76,12.0,100.0,6.65,100,7,76,66,85.0,66
GMC0000215,2020-06-22,Sarr Ibrahima,Sénégal,86.5,,86,43,67,97.0,86.5,42.51,86,43,67,90,68.0,90
GMC0000216,2020-06-24,Ben Attia Mohamed,Tunisie,75.39,28.0,75,98,48,48.0,75.39,97.72,75,98,48,28,69.0,28
GMC0000217,2020-06-23,Dje Biya,Cameroun,68.73,,69,20,60,62.0,68.73,19.7,69,20,60,79,15.0,79
GMC0000218,2020-06-26,Fofana Adama,Côte d'ivoire,33.11,,33,47,31,66.0,33.11,46.94,33,47,31,69,7.0,69
GMC0000219,2020-06-26,Kpessou Gbènè,Bénin,61.01,,61,56,43,80.0,61.01,55.65,61,56,43,92,6.0,92
GMC0000220,2020-06-23,Tchoutchoui Onana,Cameroun,67.22,,67,61,48,42.0,67.22,60.62,67,61,48,61,74.0,61
GMC0000221,2020-06-26,Ondoa Ngandjui,Cameroun,43.08,,43,17,24,12.0,43.08,17.43,43,17,24,4,15.0,4
GMC0000222,2020-06-24,Kouton Akouvi,Bénin,98.11,,98,56,62,31.0,98.11,56.12,98,56,62,82,4.0,82
GMC0000223,2020-06-25,Sraieb Anis,Tunisie,60.28,,60,67,44,20.0,60.28,66.98,60,67,44,48,91.0,48
GMC0000224,2020-06-22,Sfar Mohamed,Tunisie,72.27,,72,92,1,79.0,72.27,91.52,72,92,1,62,64.0,62
GMC0000225,2020-06-23,Sossou Komi,Bénin,55.66,,56,1,47,49.0,55.66,1.0,56,1,47,64,23.0,64
GMC0000226,2020-06-24,Tchuente Tchakounté,Cameroun,1.0,,1,39,70,18.0,1.0,39.12,1,39,70,33,44.0,33
GMC0000227,2020-06-24,Sane Mame,Sénégal,40.3,,40,28,30,37.0,40.3,28.0,40,28,30,14,7.0,14
GMC0000228,2020-06-26,Tunisie Taïeb,Tunisie,47.82,,48,53,40,47.0,47.82,53.22,48,53,40,57,54.0,57
GMC0000229,2020-06-22,Ben Younes Mohamed,Tunisie,78.16,,78,51,40,42.0,78.16,51.38,78,51,40,49,35.0,49
GMC0000230,2020-06-26,Nguema Bedimo,Cameroun,56.18,,56,87,32,7.0,56.18,86.8,56,87,32,59,17.0,59
GMC0000231,2020-06-26,Ambomo Tientcheu,Cameroun,53.03,,53,63,54,28.0,53.03,63.13,53,63,54,95,45.0,95
GMC0000232,2020-06-26,Ben Othmane Mohamed,Tunisie,57.47,,57,22,41,28.0,57.47,22.23,57,22,41,36,88.0,36
GMC0000233,2020-06-25,Abanda Manga,Cameroun,46.07,,46,45,46,78.0,46.07,45.26,46,45,46,58,69.0,58
GMC0000234,2020-06-26,Sylla Ibrahima,Côte d'ivoire,31.49,,31,71,63,27.0,31.49,70.64,31,71,63,61,56.0,61
GMC0000235,2020-06-25,Dione Anta,Sénégal,18.81,84.0,19,100,56,55.0,18.81,100.0,19,100,56,84,60.0,84
GMC0000236,2020-06-26,El Hammami Mohamed,Tunisie,56.24,,56,58,89,32.0,56.24,57.78,56,58,89,10,46.0,10
GMC0000237,2020-06-24,Agbagnon Komi,Bénin,64.53,61.0,65,35,55,33.0,64.53,35.41,65,35,55,61,41.0,61
GMC0000238,2020-06-23,Cisse Adama,Côte d'ivoire,100.0,,100,65,100,41.0,100.0,64.51,100,65,100,51,89.0,51
GMC0000239,2020-06-23,Ghannouchi Sadok,Tunisie,59.98,,60,71,74,28.0,59.98,70.82,60,71,74,52,31.0,52
GMC0000240,2020-06-25,Cissé Moussa,Sénégal,66.71,,67,37,1,35.0,66.71,36.54,67,37,1,50,10.0,50
GMC0000241,2020-06-26,Fofana Amadou,Côte d'ivoire,43.11,,43,57,47,49.0,43.11,56.53,43,57,47,72,10.0,72
GMC0000242,2020-06-23,Kallel Mohamed,Tunisie,62.51,,63,61,85,50.0,62.51,61.43,63,61,85,82,99.0,82
GMC0000243,2020-06-22,Ngal Ngando,Cameroun,71.58,,72,45,58,42.0,71.58,44.76,72,45,58,5,52.0,5
GMC0000244,2020-06-22,Soumanou Gbènè,Bénin,23.71,,24,7,77,2.0,23.71,6.67,24,7,77,4,93.0,4
GMC0000245,2020-06-23,Trabelsi Mohamed,Tunisie,15.2,,15,64,47,69.0,15.2,64.41,15,64,47,89,2.0,89
GMC0000246,2020-06-22,El Abed Mohamed,Tunisie,78.85,,79,52,33,49.0,78.85,51.84,79,52,33,47,29.0,47
GMC0000247,2020-06-23,Mbodji Mamadou,Sénégal,79.55,95.0,80,10,60,40.0,79.55,9.94,80,10,60,95,62.0,95
GMC0000248,2020-06-23,Chahed Youssef,Tunisie,59.78,,60,64,12,30.0,59.78,63.69,60,64,12,48,92.0,48
GMC0000249,2020-06-25,Gaye Ndèye,Sénégal,27.97,,28,1,52,,27.97,1.0,28,1,52,64,96.0,64
GMC0000250,2020-06-22,Kiki Têko,Bénin,57.38,,57,45,66,50.0,57.38,44.51,57,45,66,85,31.0,85
GMC0000251,2020-06-24,Diedhiou Anta,Sénégal,96.6,,97,44,24,73.0,96.6,43.77,97,44,24,6,94.0,6
GMC0000252,2020-06-25,Koulibaly Souleymane,Côte d'ivoire,7.19,,7,75,65,33.0,7.19,74.96,7,75,65,84,48.0,84
GMC0000253,2020-06-25,Tunis Fethi,Tunisie,14.82,,15,49,57,30.0,14.82,48.55,15,49,57,73,28.0,73
GMC0000254,2020-06-25,Ben Taher Mohamed,Tunisie,53.17,73.0,53,25,26,43.0,53.17,25.38,53,25,26,73,,73
GMC0000255,2020-06-26,Yèkpè Gbènè,Bénin,50.09,,50,49,100,22.0,50.09,49.14,50,49,100,64,60.0,64
GMC0000256,2020-06-26,Sghaier Hichem,Tunisie,18.28,,18,60,72,59.0,18.28,59.51,18,60,72,57,27.0,57
GMC0000257,2020-06-23,Fofana Adama,Côte d'ivoire,29.03,,29,62,100,33.0,29.03,61.86,29,62,100,15,85.0,15
GMC0000258,2020-06-24,Etoo Onana,Cameroun,63.85,,64,36,56,28.0,63.85,36.11,64,36,56,82,49.0,82
GMC0000259,2020-06-25,Bouhlel Mohamed,Tunisie,37.4,,37,40,75,46.0,37.4,40.18,37,40,75,100,61.0,100
GMC0000260,2020-06-22,Ben Dhia Khaled,Tunisie,30.29,,30,36,45,65.0,30.29,35.97,30,36,45,61,31.0,61
GMC0000261,2020-06-25,Mboma Song,Cameroun,88.24,,88,44,61,2.0,88.24,43.7,88,44,61,9,,9
GMC0000262,2020-06-26,Coulibaly Cheick,Côte d'ivoire,55.14,,55,64,52,53.0,55.14,64.15,55,64,52,42,69.0,42
GMC0000263,2020-06-24,El Ouertani Mohamed,Tunisie,57.83,,58,24,35,57.0,57.83,23.66,58,24,35,34,95.0,34
GMC0000264,2020-06-24,Nyambele Tchakounté,Cameroun,71.66,,72,41,79,23.0,71.66,41.03,72,41,79,70,44.0,70
GMC0000265,2020-06-26,El Hammami Mohamed,Tunisie,57.48,,57,66,27,21.0,57.48,66.33,57,66,27,89,44.0,89
GMC0000266,2020-06-23,Cisse Mamadou,Côte d'ivoire,76.91,64.0,77,48,46,36.0,76.91,48.27,77,48,46,64,95.0,64
GMC0000267,2020-06-26,Agbo Foli,Bénin,59.08,,59,78,56,70.0,59.08,78.0,59,78,56,18,56.0,18
GMC0000268,2020-06-23,Seck Awa,Sénégal,97.34,,97,96,42,68.0,97.34,96.04,97,96,42,2,89.0,2
GMC0000269,2020-06-26,Ondoa Ngandjui,Cameroun,37.86,,38,58,80,57.0,37.86,57.62,38,58,80,2,25.0,2
GMC0000270,2020-06-22,Kane Khady,Sénégal,59.69,,60,30,43,29.0,59.69,29.52,60,30,43,3,49.0,3
GMC0000271,2020-06-26,Ndiaye Khady,Sénégal,50.59,,51,72,32,57.0,50.59,71.9,51,72,32,52,4.0,52
GMC0000272,2020-06-26,Cisse Cheick,Côte d'ivoire,33.49,,33,46,77,55.0,33.49,45.68,33,46,77,78,79.0,78
GMC0000273,2020-06-23,Ogou Amavi,Bénin,42.03,,42,81,97,83.0,42.03,81.25,42,81,97,53,68.0,53
GMC0000274,2020-06-26,Diabaté Abdoulaye,Côte d'ivoire,31.93,,32,27,25,61.0,31.93,26.94,32,27,25,94,54.0,94
GMC0000275,2020-06-22,Ben Zayed Mohamed,Tunisie,54.43,,54,47,35,31.0,54.43,46.73,54,47,35,15,41.0,15
GMC0000276,2020-06-22,Traoré Mamadou,Côte d'ivoire,74.59,,75,83,37,45.0,74.59,82.61,75,83,37,48,49.0,48
GMC0000277,2020-06-25,Agbagnon Komi,Bénin,50.59,,51,65,79,90.0,50.59,65.12,51,65,79,76,10.0,76
GMC0000278,2020-06-22,Gaye Ndeye,Sénégal,63.84,,64,44,38,45.0,63.84,44.2,64,44,38,66,74.0,66
GMC0000279,2020-06-26,Ben Halima Mohamed,Tunisie,58.84,,59,55,59,31.0,58.84,54.54,59,55,59,30,93.0,30
GMC0000280,2020-06-25,Brahmi Mohamed,Tunisie,43.11,,43,62,42,41.0,43.11,61.6,43,62,42,10,87.0,10
GMC0000281,2020-06-24,Diarra Abdoulaye,Côte d'ivoire,37.74,,38,45,97,86.0,37.74,44.89,38,45,97,97,79.0,97
GMC0000282,2020-06-26,Diouf Ndongo,Sénégal,40.64,,41,87,64,89.0,40.64,86.57,41,87,64,81,19.0,81
GMC0000283,2020-06-26,Bamba Bakary,Côte d'ivoire,1.0,,1,63,43,4.0,1.0,62.65,1,63,43,51,13.0,51
GMC0000284,2020-06-24,Diakité Abdoulaye,Côte d'ivoire,88.53,,89,1,38,50.0,88.53,1.0,89,1,38,18,89.0,18
GMC0000285,2020-06-24,Tossoukpe Kossi,Bénin,51.58,,52,64,100,79.0,51.58,64.03,52,64,100,32,62.0,32
GMC0000286,2020-06-26,Ouegnin Yayra,Bénin,42.89,,43,59,32,57.0,42.89,58.58,43,59,32,96,9.0,96
GMC0000287,2020-06-22,Kameni N'Guemo,Cameroun,18.36,,18,49,46,48.0,18.36,49.15,18,49,46,75,54.0,75
GMC0000288,2020-06-22,Ben Zayed Mohamed,Tunisie,94.7,,95,48,20,45.0,94.7,48.46,95,48,20,12,13.0,12
GMC0000289,2020-06-23,Ondoa Chedjou,Cameroun,41.14,,41,32,82,1.0,41.14,32.22,41,32,82,35,47.0,35
GMC0000290,2020-06-24,El Ouerghi Mohamed,Tunisie,47.38,,47,100,84,89.0,47.38,100.0,47,100,84,54,11.0,54
GMC0000291,2020-06-24,Agbémé Komi,Bénin,59.66,,60,47,90,,59.66,47.0,60,47,90,90,23.0,90
GMC0000292,2020-06-22,Koulibaly Ibrahima,Côte d'ivoire,70.57,,71,59,47,84.0,70.57,58.57,71,59,47,89,66.0,89
GMC0000293,2020-06-24,Ben Jannet Mohamed,Tunisie,32.91,,33,95,37,35.0,32.91,95.26,33,95,37,25,85.0,25
GMC0000294,2020-06-26,Ekindi Tchuisseu,Cameroun,76.43,,76,65,67,55.0,76.43,65.27,76,65,67,95,18.0,95
GMC0000295,2020-06-23,Diarra Cheick,Côte d'ivoire,50.8,,51,41,64,46.0,50.8,40.66,51,41,64,96,62.0,96
GMC0000296,2020-06-22,Kouassi Konan,Côte d'ivoire,83.58,,84,50,66,44.0,83.58,49.94,84,50,66,56,48.0,56
GMC0000297,2020-06-26,Adjovi Akouavi,Bénin,48.74,,49,62,56,100.0,48.74,61.92,49,62,56,54,59.0,54
GMC0000298,2020-06-23,Ghannouchi Sadok,Tunisie,40.9,,41,65,94,37.0,40.9,65.45,41,65,94,24,77.0,24
GMC0000299,2020-06-24,Yao Kouamé,Côte d'ivoire,11.17,,11,44,49,24.0,11.17,44.13,11,44,49,59,5.0,59
GMC0000300,2020-06-24,Diakité Moussa,Côte d'ivoire,42.02,97.0,42,1,74,23.0,42.02,1.0,42,1,74,97,58.0,97
GMC0000301,2020-06-23,Mbodji Mamadou,Sénégal,63.18,,63,38,28,50.0,63.18,37.81,63,38,28,17,23.0,17
GMC0000302,2020-06-22,Mengue Douala,Cameroun,67.78,,68,1,65,68.0,67.78,1.0,68,1,65,7,93.0,7
GMC0000303,2020-06-22,Ben Attia Mohamed,Tunisie,44.56,82.0,45,73,86,46.0,44.56,73.37,45,73,86,82,45.0,82
GMC0000304,2020-06-22,Tomgoue Mbia,Cameroun,100.0,,100,84,46,13.0,100.0,84.18,100,84,46,79,18.0,79
GMC0000305,2020-06-23,Matip Ngog,Cameroun,6.45,,6,20,63,78.0,6.45,20.49,6,20,63,58,91.0,58
GMC0000306,2020-06-24,Ben Jannet Mohamed,Tunisie,47.64,,48,43,38,46.0,47.64,42.73,48,43,38,5,20.0,5
GMC0000307,2020-06-23,Diakité Moussa,Côte d'ivoire,85.78,,86,2,27,,85.78,1.52,86,2,27,47,97.0,47
GMC0000308,2020-06-24,Kana Biya,Cameroun,64.82,,65,66,66,79.0,64.82,65.72,65,66,66,76,16.0,76
GMC0000309,2020-06-26,Lombe Ngando,Cameroun,54.26,,54,44,41,36.0,54.26,44.44,54,44,41,7,48.0,7
GMC0000310,2020-06-26,Mbodji Mamadou,Sénégal,6.21,,6,56,81,45.0,6.21,55.58,6,56,81,88,66.0,88
GMC0000311,2020-06-22,Gbèdji Akouvi,Bénin,57.21,,57,51,44,89.0,57.21,51.29,57,51,44,19,60.0,19
GMC0000312,2020-06-23,Brahmi Mohamed,Tunisie,36.44,,36,62,21,45.0,36.44,62.48,36,62,21,49,41.0,49
GMC0000313,2020-06-24,Diarra Cheick,Côte d'ivoire,54.29,,54,30,73,66.0,54.29,29.72,54,30,73,40,70.0,40
GMC0000314,2020-06-24,Traoré Ibrahima,Côte d'ivoire,74.57,17.0,75,40,79,58.0,74.57,40.02,75,40,79,17,87.0,17
GMC0000315,2020-06-23,Goudiaby Ndèye,Sénégal,49.37,,49,63,28,83.0,49.37,62.87,49,63,28,99,4.0,99
GMC0000316,2020-06-22,Drame Abdoulaye,Sénégal,42.81,,43,48,59,51.0,42.81,47.83,43,48,59,73,49.0,73
GMC0000317,2020-06-23,Ngalla Mvondo,Cameroun,73.11,,73,64,27,43.0,73.11,64.0,73,64,27,47,39.0,47
GMC0000318,2020-06-23,Monthe Foli,Bénin,48.47,,48,46,54,48.0,48.47,46.16,48,46,54,53,,53
GMC0000319,2020-06-25,Coulibaly Bakary,Côte d'ivoire,31.72,,32,56,44,39.0,31.72,55.69,32,56,44,41,5.0,41
GMC0000320,2020-06-23,Thiam Mamadou,Sénégal,24.43,,24,83,68,31.0,24.43,82.56,24,83,68,46,66.0,46
GMC0000321,2020-06-23,Akpo Adjoavi,Bénin,74.9,,75,46,61,67.0,74.9,46.42,75,46,61,3,21.0,3
GMC0000322,2020-06-25,Chahed Youssef,Tunisie,73.89,,74,65,7,82.0,73.89,65.37,74,65,7,61,85.0,61
GMC0000323,2020-06-26,Onguene Mandjeck,Cameroun,67.85,21.0,68,49,31,52.0,67.85,48.95,68,49,31,21,30.0,21
GMC0000324,2020-06-26,Kouamé Yao,Côte d'ivoire,53.33,,53,70,47,57.0,53.33,69.73,53,70,47,88,24.0,88
GMC0000325,2020-06-22,Sane El Hadji,Sénégal,29.82,,30,5,1,56.0,29.82,4.57,30,5,1,75,41.0,75
GMC0000326,2020-06-26,Diedhiou Anta,Sénégal,41.45,,41,35,4,46.0,41.45,35.47,41,35,4,77,52.0,77
GMC0000327,2020-06-22,Diallo Cheick,Côte d'ivoire,97.72,,98,59,70,48.0,97.72,59.25,98,59,70,59,87.0,59
GMC0000328,2020-06-23,Toukam Emana,Cameroun,53.9,,54,39,45,35.0,53.9,39.15,54,39,45,1,9.0,1
GMC0000329,2020-06-25,Keita Mamadou,Côte d'ivoire,68.99,,69,80,46,6.0,68.99,80.18,69,80,46,43,5.0,43
GMC0000330,2020-06-26,Koulibaly Abdoulaye,Côte d'ivoire,39.42,,39,86,27,56.0,39.42,86.42,39,86,27,18,63.0,18
GMC0000331,2020-06-25,Lissassi Komi,Bénin,54.54,,55,11,43,64.0,54.54,11.43,55,11,43,50,41.0,50
GMC0000332,2020-06-26,Sylla Ndèye,Sénégal,56.86,,57,69,24,45.0,56.86,69.45,57,69,24,17,42.0,17
GMC0000333,2020-06-26,Lawani Foli,Bénin,51.7,,52,75,57,88.0,51.7,75.15,52,75,57,49,100.0,49
GMC0000334,2020-06-24,Ndao Moussa,Sénégal,49.08,,49,63,70,53.0,49.08,62.83,49,63,70,81,88.0,81
GMC0000335,2020-06-22,Dje Biya,Cameroun,45.73,,46,69,58,18.0,45.73,69.35,46,69,58,82,73.0,82
GMC0000336,2020-06-25,Djoko Foe,Cameroun,56.67,,57,83,86,,56.67,82.51,57,83,86,77,16.0,77
GMC0000337,2020-06-23,Ndiaye Fatou,Sénégal,84.57,,85,73,61,27.0,84.57,72.84,85,73,61,96,79.0,96
GMC0000338,2020-06-23,Sarr Ibrahima,Sénégal,49.44,,49,61,69,30.0,49.44,61.42,49,61,69,64,64.0,64
GMC0000339,2020-06-26,Cissé Ndèye,Sénégal,53.28,50.0,53,79,62,49.0,53.28,78.81,53,79,62,50,10.0,50
GMC0000340,2020-06-24,Foe Mvondo,Cameroun,60.86,,61,69,1,45.0,60.86,68.54,61,69,1,16,32.0,16
GMC0000341,2020-06-26,Manga Emana,Cameroun,56.61,,57,100,65,39.0,56.61,100.0,57,100,65,26,,26
GMC0000342,2020-06-23,Fofana Amadou,Côte d'ivoire,64.14,85.0,64,63,39,54.0,64.14,62.95,64,63,39,85,90.0,85
GMC0000343,2020-06-25,Sylla Ibrahima,Sénégal,64.63,,65,95,41,38.0,64.63,94.74,65,95,41,26,11.0,26
GMC0000344,2020-06-25,Gervinho Song,Cameroun,45.64,,46,59,50,39.0,45.64,59.38,46,59,50,70,6.0,70
GMC0000345,2020-06-25,Fayala Mohamed,Tunisie,23.22,51.0,23,48,72,19.0,23.22,48.1,23,48,72,51,82.0,51
GMC0000346,2020-06-23,Ahouansou Kossi,Bénin,48.79,,49,33,88,100.0,48.79,33.05,49,33,88,16,23.0,16
GMC0000347,2020-06-25,Gustave Kana,Cameroun,28.87,,29,65,67,55.0,28.87,65.01,29,65,67,85,39.0,85
GMC0000348,2020-06-24,Karoui Nabil,Tunisie,60.38,,60,62,65,27.0,60.38,62.34,60,62,65,78,4.0,78
GMC0000349,2020-06-25,Koumagnon Gbènè,Bénin,60.64,,61,60,30,78.0,60.64,59.85,61,60,30,47,55.0,47
GMC0000350,2020-06-22,El Mahjoub Mohamed,Tunisie,25.48,,25,27,52,3.0,25.48,27.34,25,27,52,18,26.0,18
GMC0000351,2020-06-25,Kone Lamine,Côte d'ivoire,39.3,,39,58,70,42.0,39.3,57.98,39,58,70,1,93.0,1
GMC0000352,2020-06-25,Kotto Mbappe,Cameroun,87.46,,87,38,65,75.0,87.46,37.52,87,38,65,68,50.0,68
GMC0000353,2020-06-24,Diallo Cheick,Côte d'ivoire,41.0,,41,33,37,18.0,41.0,33.49,41,33,37,38,69.0,38
GMC0000354,2020-06-25,Kante Drissa,Côte d'ivoire,38.54,,39,52,26,82.0,38.54,51.94,39,52,26,83,32.0,83
GMC0000355,2020-06-23,Ben Jemaa Habib,Tunisie,16.55,,17,60,64,33.0,16.55,59.69,17,60,64,31,27.0,31
GMC0000356,2020-06-26,Atchadé Têko,Bénin,48.97,,49,74,89,91.0,48.97,74.41,49,74,89,27,96.0,27
GMC0000357,2020-06-22,Niang Ousmane,Sénégal,70.53,,71,29,44,67.0,70.53,28.97,71,29,44,61,70.0,61
GMC0000358,2020-06-26,Tchalla Foli,Bénin,100.0,,100,46,61,63.0,100.0,46.35,100,46,61,48,89.0,48
GMC0000359,2020-06-25,Traoré Amadou,Côte d'ivoire,82.07,,82,71,46,70.0,82.07,71.37,82,71,46,68,86.0,68
GMC0000360,2020-06-26,Gustave Kana,Cameroun,56.76,,57,43,70,67.0,56.76,42.86,57,43,70,52,53.0,52
GMC0000361,2020-06-26,Soltani Abderrahmane,Tunisie,75.08,,75,51,7,32.0,75.08,51.35,75,51,7,38,21.0,38
GMC0000362,2020-06-25,Mbia Abanda,Cameroun,76.97,,77,35,68,99.0,76.97,34.91,77,35,68,5,64.0,5
GMC0000363,2020-06-25,Sfar Mohamed,Tunisie,58.52,,59,21,39,38.0,58.52,20.99,59,21,39,38,72.0,38
GMC0000364,2020-06-23,Cissé Ndèye,Sénégal,45.05,,45,30,58,82.0,45.05,29.7,45,30,58,37,36.0,37
GMC0000365,2020-06-22,Badiane Lamine,Sénégal,100.0,,100,20,35,39.0,100.0,20.1,100,20,35,81,38.0,81
GMC0000366,2020-06-24,Ngal Ngando,Cameroun,84.63,6.0,85,64,47,8.0,84.63,64.06,85,64,47,6,44.0,6
GMC0000367,2020-06-22,Kante Fatoumata,Sénégal,21.13,,21,44,13,55.0,21.13,44.08,21,44,13,55,79.0,55
GMC0000368,2021-06-21,Ogou Amavi,Bénin,18.3,,18,45,28,56.0,18.3,44.51,18,45,28,91,98.0,91
GMC0000369,2021-06-23,Kante Fatoumata,Sénégal,65.2,,65,9,70,48.0,65.2,9.42,65,9,70,64,6.0,64
GMC0000370,2021-06-23,Zouari Khemais,Tunisie,23.0,,23,34,100,51.0,23.0,34.14,23,34,100,84,23.0,84
GMC0000371,2021-06-25,Kouamé Yao,Côte d'ivoire,34.72,,35,59,1,12.0,34.72,58.52,35,59,1,77,61.0,77
GMC0000372,2021-06-22,Sfar Mohamed,Tunisie,52.55,,53,100,73,76.0,52.55,100.0,53,100,73,13,97.0,13
GMC0000373,2021-06-24,Agossa Têko,Bénin,14.09,,14,48,77,30.0,14.09,48.09,14,48,77,34,58.0,34
GMC0000374,2021-06-21,Zangnan Komi,Bénin,55.27,,55,25,28,14.0,55.27,25.04,55,25,28,86,99.0,86
GMC0000375,2021-06-24,Ganda Têko,Bénin,27.58,,28,39,10,25.0,27.58,39.13,28,39,10,5,58.0,5
GMC0000376,2021-06-24,Larayedh Ali,Tunisie,6.89,,7,29,69,13.0,6.89,29.27,7,29,69,50,58.0,50
GMC0000377,2021-06-24,Gueye Amadou,Sénégal,94.81,,95,71,64,49.0,94.81,71.03,95,71,64,47,6.0,47
GMC0000378,2021-06-21,Koulibaly Adama,Côte d'ivoire,17.18,,17,57,33,60.0,17.18,56.75,17,57,33,56,69.0,56
GMC0000379,2021-06-22,Bouazizi Mohamed,Tunisie,63.9,,64,90,33,68.0,63.9,90.32,64,90,33,100,34.0,100
GMC0000380,2021-06-21,Agbodjogbe Têko,Bénin,32.95,20.0,33,64,41,37.0,32.95,64.2,33,64,41,20,5.0,20
GMC0000381,2021-06-22,Diedhiou Anta,Sénégal,89.32,,89,100,69,31.0,89.32,100.0,89,100,69,48,40.0,48
GMC0000382,2021-06-23,Ben Hassine Hichem,Tunisie,47.38,,47,47,72,70.0,47.38,47.34,47,47,72,43,44.0,43
GMC0000383,2021-06-25,Keita Adama,Côte d'ivoire,96.26,,96,100,70,34.0,96.26,100.0,96,100,70,49,92.0,49
GMC0000384,2021-06-25,Ghannouchi Rached,Tunisie,41.67,,42,29,3,50.0,41.67,28.99,42,29,3,91,25.0,91
GMC0000385,2021-06-24,Tossou Foli,Bénin,54.84,,55,48,52,80.0,54.84,47.85,55,48,52,49,45.0,49
GMC0000386,2021-06-24,Sessou Akouvi,Bénin,37.58,,38,30,68,71.0,37.58,30.34,38,30,68,3,53.0,3
GMC0000387,2021-06-24,Diatta Moustapha,Sénégal,75.82,,76,65,35,39.0,75.82,64.71,76,65,35,36,77.0,36
GMC0000388,2021-06-23,El Abed Mohamed,Tunisie,6.5,,7,41,26,55.0,6.5,41.34,7,41,26,47,99.0,47
GMC0000389,2021-06-24,Ben Hassen Hédi,Tunisie,31.1,,31,37,68,75.0,31.1,36.64,31,37,68,34,25.0,34
GMC0000390,2021-06-21,Mbarga Ntep,Cameroun,27.97,,28,23,68,46.0,27.97,22.77,28,23,68,39,73.0,39
GMC0000391,2021-06-21,Sylla Mohamed,Côte d'ivoire,59.85,98.0,60,57,53,42.0,59.85,57.29,60,57,53,98,94.0,98
GMC0000392,2021-06-21,Kante Abdoulaye,Sénégal,26.25,,26,56,29,41.0,26.25,56.35,26,56,29,68,66.0,68
GMC0000393,2021-06-25,El Ouerghi Mohamed,Tunisie,58.31,,58,35,38,1.0,58.31,35.48,58,35,38,47,37.0,47
GMC0000394,2021-06-21,Faye Aminata,Sénégal,63.22,,63,45,63,53.0,63.22,44.67,63,45,63,59,81.0,59
GMC0000395,2021-06-23,Nyom Foe,Cameroun,21.99,,22,8,65,59.0,21.99,7.83,22,8,65,38,11.0,38
GMC0000396,2021-06-23,Jouini Mohamed,Tunisie,51.21,,51,29,100,20.0,51.21,28.57,51,29,100,71,27.0,71
GMC0000397,2021-06-23,Dadjo Komi,Bénin,51.55,,52,30,27,42.0,51.55,29.97,52,30,27,35,31.0,35
GMC0000398,2021-06-22,Fofana Ibrahima,Côte d'ivoire,24.31,,24,85,66,51.0,24.31,84.66,24,85,66,71,69.0,71
GMC0000399,2021-06-24,Ghannouchi Mohamed,Tunisie,44.04,42.0,44,37,13,54.0,44.04,37.09,44,37,13,42,63.0,42
GMC0000400,2021-06-23,Cisse Mamadou,Côte d'ivoire,98.3,,98,45,55,64.0,98.3,45.24,98,45,55,27,86.0,27
GMC0000401,2021-06-25,Mbarga Ntep,Cameroun,44.33,,44,86,31,40.0,44.33,86.16,44,86,31,11,100.0,11
GMC0000402,2021-06-23,Kane Rokhaya,Sénégal,26.9,88.0,27,1,37,40.0,26.9,1.0,27,1,37,88,67.0,88
GMC0000403,2021-06-25,Ben Dhia Khaled,Tunisie,58.9,,59,21,38,100.0,58.9,20.75,59,21,38,25,10.0,25
GMC0000404,2021-06-24,Diallo Cheick,Côte d'ivoire,18.25,,18,40,47,45.0,18.25,39.53,18,40,47,74,81.0,74
GMC0000405,2021-06-23,Karoui Nabil,Tunisie,45.11,,45,1,31,63.0,45.11,1.0,45,1,31,13,13.0,13
GMC0000406,2021-06-22,Fayala Mohamed,Tunisie,38.41,,38,48,50,16.0,38.41,47.54,38,48,50,61,37.0,61
GMC0000407,2021-06-24,Tchato Emana,Cameroun,74.74,,75,43,44,78.0,74.74,42.98,75,43,44,2,39.0,2
GMC0000408,2021-06-23,Lawani Foli,Bénin,84.72,94.0,85,68,11,31.0,84.72,68.5,85,68,11,94,42.0,94
GMC0000409,2021-06-24,Brahmi Mohamed,Tunisie,77.19,,77,91,87,59.0,77.19,90.68,77,91,87,52,55.0,52
GMC0000410,2021-06-22,Toukourou Foli,Bénin,60.97,,61,51,68,55.0,60.97,50.75,61,51,68,7,15.0,7
